Svid,time,A,P,X,Y,Z,x,y,z,lat_bot,long_bot,lat_top,long_top,x_bot_ECEF,y_bot_ECEF,z_bot_ECEF,x_top_ECEF,y_top_ECEF,z_top_ECEF
7,315690,8.28665909017511e+18,22988922.101228,2909661.31632604,-23589985.2517815,11632935.7366302,4964296.14482326,-4026025.3344188,-471462.626705637,-0.0636454607602667,-0.694228700990414,0.0697048638259156,-0.864445875794954,4954000.60119584,-4124058.13326979,-410808.850324094,4796686.90788108,-5621978.22484796,515967.813576924
16,315690,4.06660121475295e+18,22290096.6215286,26785640.0906515,309453.727795777,796071.116740832,4964296.14482326,-4026025.3344188,-471462.626705637,-0.072363606200445,-0.672035244187557,-0.0525549301300515,-0.530696123431965,5041307.92707848,-4010724.58253385,-466989.252705678,6380806.37011522,-3744592.14504184,-389181.970071848
4,315690,1.26601735976829e+19,23217098.1790983,5716829.81292787,-16971404.1356896,-19592354.5587991,4964296.14482326,-4026025.3344188,-471462.626705637,-0.0874967388239643,-0.688648934468124,-0.273661004495146,-0.789144810321349,4967954.67433685,-4088960.79155043,-564421.055577006,5024538.04917025,-5062330.15975103,-2002130.27869735
1,315690,1.61896765644066e+19,20816848.5170288,14779477.1198657,-21161287.9443539,5218788.16307652,4964296.14482326,-4026025.3344188,-471462.626705637,-0.0706003956572535,-0.684487618407579,-0.0217116798474865,-0.733951059436064,4991606.33207742,-4073703.2357959,-455629.824948114,5500079.76017469,-4961391.98476295,-160847.555199774
9,315690,1.84915263029436e+19,24583810.1295921,-4802241.32794729,-22941914.0460035,-12525684.1637415,4964296.14482326,-4026025.3344188,-471462.626705637,-0.0897731543118952,-0.710337129515207,-0.23835469085826,-0.993318062721527,4877114.41916071,-4194879.42676365,-579065.534905951,3929329.69792057,-6030554.59408916,-1748856.46962558
26,315690,1.8644982949321e+19,23578676.607763,23702666.8670955,5671507.76994621,-10855965.7495799,4964296.14482326,-4026025.3344188,-471462.626705637,-0.0816532113335371,-0.665400550953298,-0.182474098616074,-0.456440860805272,5064172.59984543,-3974336.99698118,-526812.54876938,6539273.60183881,-3210938.67323523,-1344289.75576839
22,315690,-5.2175261054591e+18,20775339.5221898,23051602.4736782,-9721064.20045996,-8498079.03885251,4964296.14482326,-4026025.3344188,-471462.626705637,-0.0764819533611422,-0.678436574555489,-0.122434615883434,-0.630212098128338,5013991.84413128,-4041672.71351929,-493516.121484047,5940887.16691034,-4333518.54130611,-904845.098551887
11,315720,3.75968792199805e+18,22474274.5451868,12718350.4265233,-16120614.9567286,16517854.9240012,4964428.71555054,-4026578.33464989,-471199.878910167,-0.0624350828379495,-0.684270135740679,0.100092382025492,-0.725091008820373,4995540.29998726,-4075104.05564294,-403033.545446558,5517384.10392939,-4889040.32055903,740340.519213725
27,315720,1.94122662097918e+19,25076355.5586174,18463451.8783338,5642639.44826341,18247105.3632199,4964428.71555054,-4026578.33464989,-471199.878910167,-0.0333776753753405,-0.647582106486929,0.243935720726312,-0.409104386583064,5148788.03935653,-3894523.56070851,-215559.596230503,6594341.61515647,-2859087.72415004,1788904.93052692
8,315720,1.87984396099903e+19,24102239.4859339,13983216.6577046,-6027701.36745094,21792240.6131073,4964428.71555054,-4026578.33464989,-471199.878910167,-0.0480209666063498,-0.67683470483942,0.23174250317784,-0.625575465078623,5029701.95479354,-4041061.40968309,-310068.817072518,5844539.81081817,-4221860.73794622,1701409.24789621
3,315720,1.36576418420117e+19,21452554.0772091,16711820.4413831,-12415607.9410943,-16489262.5917703,4964428.71555054,-4026578.33464989,-471199.878910167,-0.0809828179774429,-0.681023847091025,-0.196123957468762,-0.674072103491315,5002074.84571898,-4053462.13217037,-522531.960789116,5677736.08238216,-4535964.31227815,-1443824.47525598
